807,243,5.07417214772,141,4.10193820469,1900,4.00632397932,786,3.78174530839,629,3.62703678421
329,9331,4.98577727208,664,3.83124637483,243,3.68729143752,2164,3.63489934493,5503,3.51494402341
557,558,3.83919184176,414,3.63010812007,36658,3.52056630992,786,2.98702879888,243,2.79772967649
